H3_ID,생활인구합계,FNB_Count,Parking_Count,Total_Spaces,RainPump_Count,Storage_Hub_Score,Elevation_Diff,Park_Count,Hiking_Count,Univ_Count,Delivery_HardToReach_Score,Apt_Count,Total_Households,Apt_Parking,OpenSpace_Count,Max_Building_Height,Avg_Building_Height,Building_Count,Optimal_Triangulation_Score,Is_Restricted,Is_Prohibited,Scen_1_No_Restrict,Scen_2_Only_Prohibited,Scen_3_All_Restricted
8930e036173ffff,2474.22527.32538.472528.322560.632598.852560.92477.272603.292589.92567.092506.882442.892461.042463.372404.712350.222315.992316.732355.022393.342423.232424.252482.83,5.0,0.0,0.0,0,3.535,50.0,0.0,0.0,0.0,100.0,1.0,150.0,107.0,1,8.0,8.0,1,23.459949547524833,0,0,True,True,True
8930e036177ffff,4.874.834.824.84.814.844.95.175.736.126.296.276.36.176.136.046.025.995.845.465.265.065.034.99,5.0,0.0,0.0,0,3.0,80.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,1,0.0,0.0,0,23.64401824621899,0,0,True,True,True
8930e036183ffff,22.051995.0613.4421.92006.5513.3821.762009.9913.2721.682036.8213.3221.662024.513.2421.521990.4713.2221.951913.7713.4123.21841.1614.425.241620.4116.0926.611444.5816.9227.181298.5917.627.61303.2217.9827.631317.9817.927.921302.118.0227.981290.3318.0228.151321.918.1327.711360.717.6827.081436.9816.826.391581.0416.1425.21683.5915.6324.621783.7815.3923.981822.5414.8423.591885.3814.4323.11902.9414.08,0.0,0.0,0.0,0,13.985,55.0,0.0,0.0,0.0,110.0,1.0,373.0,397.0,4,13.0,11.5,2,21.092358076395275,0,0,True,True,True
8930e036187ffff,59.758.5162.8858.7458.7464.0252.0960.6781.175.4868.1968.7366.3572.0568.0992.0472.0660.3261.9859.59.4851.4155.1459.8,4.0,0.0,0.0,0,15.555,30.0,0.0,0.0,0.0,60.0,1.0,197.0,111.0,5,21.0,10.916666666666666,12,21.581583518598883,0,0,True,True,True
8930e03618bffff,157.28156.43155.38155.47154.83154.59157.04168.67188.37197.8205.85210.2209.66210.95210.7211.89206.93196.69189.05182.73180.21173.65168.57164.69,0.0,1.0,42.0,0,7.34,35.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,2,0.0,0.0,0,19.888046216057997,0,0,True,True,True
8930e03618fffff,912.27908.42931.53974.45967.48941.66928.24844.12706.83593.34580.93535.94557.92533.28507.44514.535.97566.8630.34716.46796.02846.56886.02918.48,0.0,0.0,0.0,0,3.0,70.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,1,0.0,0.0,0,18.9509438729821,0,0,True,True,True
8930e036193ffff,190.11188.84187.29186.63186.85185.42189.02199.92217.36229.46234.43238.04238.16240.8241.21242.62238.83233.32227.4217.14212.22206.75203.42199.18,0.0,0.0,0.0,0,3.0,45.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1,0.0,0.0,0,17.286410233614816,0,0,True,True,True
8930e036197ffff,1547.281527.041534.721566.081572.51571.781555.151578.592074.491946.391896.471910.331926.911859.711707.581589.311562.181409.51319.381359.441378.371401.171551.861554.7,2.0,0.0,0.0,0,6.0,45.0,0.0,0.0,0.0,90.0,1.0,492.0,0.0,2,13.0,13.0,1,18.342738098567636,0,0,True,True,True
8930e03619bffff,9.65115.0312.869.58113.2212.89.51111.8212.719.49112.0612.719.51112.3412.649.42112.2812.657.047.097.277.037.14*********13.1112.4312.328.32,0.0,0.0,0.0,0,6.0,40.0,1.0,0.0,0.0,85.0,0.0,0.0,0.0,2,0.0,0.0,0,18.64535391625558,0,0,True,True,True
8930e0361a3ffff,2109.21*2104.79*2112.84*2107.992084.952060.731943.911931.121866.911632.051608.81676.951717.411782.011760.331801.061802.611865.131966.06*2033.166.822048.099.872076.395.642085.897.022097.464.,15.0,0.0,0.0,0,0.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,7.0,7.0,1,18.76658137818218,0,0,True,True,True
8930e0361a7ffff,2498.752501.132510.52532.912536.662506.362408.222267.41958.081681.191514.11448.531379.371364.261339.151377.271448.131588.391717.711935.662114.492199.312311.162370.2,0.0,0.0,0.0,0,0.0,35.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0,6.0,6.0,1,20.330179685834242,0,0,True,True,True
8930e0361abffff,4041.165220.954117.825223.554141.925214.224150.025203.984198.685209.854180.565147.724141.475013.944277.074865.014451.24575.414074.4503.323911.794389.613739.624287.243703.964273.53632.64195.313579.4320.463592.44340.63348.244643.993028.14830.83189.184805.793445.014813.993573.864953.543713.825074.463793.275010.373897.815076.13,15.0,1.0,6.0,0,3.21,20.0,0.0,0.0,0.0,40.0,1.0,465.0,518.0,0,8.0,7.0,2,22.5498038922684,0,0,True,True,True
8930e0361afffff,706.89690.5694.97669.19632.96619.09630.38660.43601.46531.48520.92489.07471.56434.52398.49420.68431.44436.23429.51482.28595.93688.57704.43688.49,1.0,1.0,119.0,0,2.88,25.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,10.0,8.75,4,23.891668523952784,0,0,True,True,True
8930e0361b3ffff,1940.063065.311933.863074.131906.163138.431864.553118.821848.393101.441839.623136.21887.732978.861754.462870.431581.373104.041463.592923.991385.992935.311426.442852.351413.082845.521384.412898.381294.532887.431365.862931.361453.912761.611532.162623.481560.452560.411638.232639.931744.852710.461826.712759.311885.642789.611931.082783.85,18.0,1.0,15.0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,16.0,3,17.313396969003406,0,0,True,True,True
8930e0361b7ffff,92.4892.4892.4892.4889.6594.87131.79136.108.796.5597.98109.79122.42112.1104.21125.56122.899.17126.02143.8141.27172.63159.09169.46,0.0,1.0,79.0,0,8.08,35.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,2,15.0,10.333333333333334,3,20.37125830700443,0,0,True,True,True
8930e0361bbffff,11.9811.9811.987.757.757.7523.3127.4929.0823.9216.3725.2526.0216.3525.0316.3516.3515.7911.5415.6914.9819.2422.7226.66,4.0,0.0,0.0,0,7.78,45.0,0.0,0.0,0.0,90.0,2.0,345.0,356.0,2,10.0,10.0,2,20.987115006520696,0,0,True,True,True
8930e0361c3ffff,1982.442681.8850.681981.782707.9250.681958.492680.3650.681954.832706.8350.681947.742715.2950.681916.292705.445.941946.562603.8245.941835.472559.8734.071605.192309.4122.021374.172085.1513.981242.712006.644.771177.841975.559.091146.661930.149.151154.431876.969.151106.621819.439.151159.131904.4513.381254.671975.4322.971405.051982.4439.411539.032036.7737.561609.552162.5136.961766.142235.2440.661870.952348.7439.321898.642448.4439.1886.052576.0543.25,2.0,0.0,0.0,0,6.0,40.0,1.0,0.0,0.0,85.0,0.0,0.0,0.0,2,17.0,10.625,8,18.524229224259965,0,0,True,True,True
8930e0361c7ffff,*38.614.23*37.994.21*37.524.16*37.584.17*37.674.14*37.644.13*39.074.224.1743.924.544.4452.065.064.6461.985.314.7666.195.534.8269.225.644.7770.715.634.8570.95.694.8270.965.654.8370.85.674.9970.25.564.9666.65.314.662.045.074.3656.74.914.2351.834.844.0447.654.644.43.644.51*41.714.44,0.0,0.0,0.0,0,6.0,55.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,2,0.0,0.0,0,21.486382409270686,0,0,True,True,True
8930e0361cbffff,3414.473427.33494.923515.13543.613538.753419.493264.882835.732572.522476.652403.292409.12245.512338.92368.532339.2417.232543.942796.53041.553218.543450.3415.88,2.0,0.0,0.0,0,4.0,50.0,0.0,0.0,0.0,100.0,1.0,185.0,200.0,1,57.0,26.0,6,18.891770029943906,0,0,True,True,True
8930e0361cfffff,************************************************,0.0,0.0,0.0,0,3.0,80.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,1,77.0,42.5,2,20.336759712876756,0,0,True,True,True
8930e0361d3ffff,1928.925052.811923.455070.051933.035096.141950.635122.271977.25074.411856.224997.1935.191809.574888.0534.531767.954786.8324.481659.634511.4113.91538.644256.159.71459.314115.749.791481.983822.789.861478.33721.419.861436.443461.959.861429.483611.2115.671516.743581.8521.161482.833636.7721.021568.523682.3339.271636.944004.9728.071702.994276.2536.081764.014598.3946.691773.974763.9855.781842.74880.7155.321869.084882.91,1.0,2.0,126.0,0,9.52,35.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,2,13.0,9.214285714285714,14,18.319726571651206,0,0,True,True,True
8930e0361d7ffff,320.07315.04311.1311.81312.57312.42324.25364.26431.95514.13548.88574.26586.5588.09588.51587.4582.26552.55514.77470.41430.02395.27362.05346.1,1.0,0.0,0.0,0,3.0,40.0,1.0,0.0,0.0,85.0,0.0,0.0,0.0,1,0.0,0.0,0,18.6888770779189,0,0,True,True,True
8930e0361dbffff,226.94208.15212.77207.99227.59218.64200.97171.95186.2173.31150.16147.18183.24159.66155.32144.99151.39162.57179.2198.36180.31180.07182.16181.39,2.0,0.0,0.0,0,6.0,25.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2,16.0,9.333333333333334,24,18.255220040319657,0,0,True,True,True
8930e036207ffff,38.5977.9238.3377.3437.876.7437.6176.6137.5977.237.8278.2238.6180.40.7387.1745.66102.9751.6114.8753.58119.5254.67121.5655.33120.5756.41120.5257.24122.3857.05122.5655.53120.2754.43113.0151.34101.4848.0891.9945.4487.7542.9883.8141.1880.6739.9878.55,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,7.2023974900581305,0,0,True,True,True
8930e036217ffff,******,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,5.212890578563012,0,0,True,True,True
8930e036223ffff,732.93727.5721.73720.62726.16735.6314.7710.2925.3530.1536.0926.1515.3511.4224.931.1524.7219.2519.49.6710.819.3214.2313.48,4.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,17.0,12.375,8,9.360684151302046,0,0,True,True,True
8930e036227ffff,45.8545.8540.8445.4148.4548.4567.2871.0358.6962.1156.7661.2759.7550.9162.4864.4458.7363.273.7752.9370.8570.6856.5760.15,1.0,2.0,88.0,0,5.76,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1,15.0,10.875,8,14.12899347353357,0,0,True,True,True
8930e03622bffff,460.9228.32463.5328.32472.3528.32486.3328.32490.8625.25537.637.16533.8120.54512.5524.26600.3444.46619.9459.27645.8849.38687.0750.78627.6540.69573.2428.58613.3545.19630.0737.33657.3541.03601.9327.11527.721.24503.0133.14526.6630.23543.6525.69506.4322.25507.31.73,1.0,0.0,0.0,1,10.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,10.0,7.0,2,10.590557937930962,0,0,True,True,True
8930e03622fffff,1269.831236.151252.011223.271232.591256.741256.431221.781413.921392.611349.131337.581362.1354.931467.861497.41492.281368.821239.471210.341196.331219.191259.791240.4,0.0,0.0,0.0,0,3.0,55.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,1,18.0,15.25,4,11.126166138321409,0,0,True,True,True
8930e036237ffff,309.921846.28318.531827.13307.981828.49305.171845.54288.241846.52291.681813.51372.321746.35533.531798.57929.91830.241268.961794.691394.921923.821463.231933.711422.021985.381461.991910.381466.271868.581437.351911.31396.171925.151188.111835.19814.21787.6496.211675.63434.831725.29349.851701.48300.041684.24303.041712.51,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,12.11111111111111,9,11.365880680551307,0,0,True,True,True
8930e03623bffff,126.17125.23124.24124.02124.99126.63129.57*23.6910.4726.3812.748.594.6516.3414.7419.1116.5512.5317.0618.08135.73*127.19,0.0,0.0,0.0,0,3.38,5.0,0.0,0.0,0.0,10.0,1.0,330.0,76.0,1,0.0,0.0,0,8.379107329188788,0,0,True,True,True
8930e036267ffff,903.3905.49905.68910.62901.05920.96888.28931.53878.15835.81802.32838.87979.16847.58781.44828.79858.12934.44994.731107.33996.73938.46936.88896.98,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,12.5,2,4.957844490377051,0,0,True,True,True
8930e0362a3ffff,2203.82190.372196.232172.632195.752173.732060.411928.361747.811505.491298.431157.921111.531153.331172.11253.021303.421464.451540.621682.211785.411919.951961.721932.88,0.0,0.0,0.0,0,3.0,25.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,0.0,0.0,0,10.105548829949214,0,0,True,True,True
8930e0362a7ffff,1747.941729.481742.591758.351746.531740.741697.7416.271826.1838.392279.8841.762909.0254.113064.2566.313004.768.913072.7276.93190.5282.883265.8593.743289.3872.963179.5685.592887.6563.942557.0585.312006.4174.741731.8339.611568.8541.621568.9733.11593.6636.13,3.0,0.0,0.0,0,14.18,10.0,0.0,0.0,0.0,20.0,1.0,1764.0,2236.0,1,44.0,28.0,3,15.275028449489511,0,0,True,True,True
8930e0362abffff,839.74826.33809.9786.14805.04774.71743.35693.18736.7811.39795.27823.88810.76817.94785.95819.87677.34702.53554.79570.73588.18662.82722.8713.55,0.0,0.0,0.0,0,3.0,25.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,0.0,0.0,0,9.543809474223842,0,0,True,True,True
8930e0362afffff,3616.39690.853622.85700.873643.88690.633642.77688.13626.29668.73612.83663.13496.35705.973403.21686.753142.92681.12814.47635.42552.81613.412364.35577.232308.79536.732344.92565.012275.1595.722330.61594.092484.594.092557.67566.882598.39602.512775.13608.253057.04573.13254.4569.023440.31595.343475.41599.71,1.0,0.0,0.0,0,0.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0.0,0.0,0,10.61864279250821,0,0,True,True,True
8930e0362b3ffff,128.72849.11127.92873.27126.14851.99125.49858.55125.43871.44126.14872.78128.77866.53135.9960.9*1232.38*1322.06*1346.72182.441369.36184.641393.54188.211302.81190.931254.18190.331150.3185.24987.67181.63682.88*586.827.1639.147.04638.28*653.79137.43681.88133.47720.81,0.0,0.0,0.0,0,3.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1,0.0,0.0,0,11.79674549182887,0,0,True,True,True
8930e0362b7ffff,558.65560.85555.27574.21584.15605.06629.21567.21620.3611.86588.97573.56521.36527.22523.44435.09438.97484.29493.89585.27596.99686.03715.33772.09,1.0,0.0,0.0,0,4.96,10.0,0.0,0.0,0.0,20.0,1.0,986.0,992.0,0,8.0,8.0,1,14.2702107834097,0,0,True,True,True
8930e036307ffff,54.114808.8154.114799.554.114869.9154.114860.6454.114841.2954.114794.1850.334717.650.764517.2547.244127.7348.3576.6144.973374.1330.43157.0735.433096.1735.433113.7635.983125.141.243184.8540.93240.9240.593309.3650.153695.1949.354183.9148.954390.1460.14571.0159.64739.1353.744829.75,0.0,0.0,0.0,0,5.635,60.0,0.0,0.0,0.0,120.0,1.0,1288.0,527.0,1,53.0,27.952380952380953,21,25.128800505545385,0,0,True,True,True
8930e03630bffff,************************,0.0,0.0,0.0,0,3.0,55.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,1,0.0,0.0,0,21.40475581052141,0,0,True,True,True
8930e03630fffff,91.690.7989.6690.0591.0491.7193.6198.16102.77107.96114.135.76116.24116.57117.77116.71115.934.03114.57110.56107.23103.28100.7297.14,0.0,0.0,0.0,0,3.0,70.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,1,48.0,36.75,4,22.464537316762474,0,0,True,True,True
8930e036313ffff,118.13123.37118.13122.7123.89118.54145.58131.6177.16182.69219.41232.79291.33243.74199.79207.85238.34285.97259.36263.55223.91234.78225.24190.44,3.0,0.0,0.0,0,1.01,45.0,0.0,0.0,0.0,90.0,1.0,619.0,202.0,0,68.0,13.0,29,23.85037289766383,0,0,True,True,True
8930e036317ffff,2212.522236.372259.912251.852233.922256.942260.662439.682677.42513.652435.62367.32371.122371.092479.222451.192666.792541.172472.392497.822379.12365.252283.492250.97,11.0,0.0,0.0,0,3.97,35.0,0.0,0.0,0.0,70.0,1.0,671.0,794.0,0,68.0,15.350877192982455,57,24.029576130082678,0,0,True,True,True
8930e03631bffff,17.972783.7517.792824.5817.632845.9217.692837.1817.862866.9918.022810.18.362760.5819.282642.6220.182400.6821.172241.1122.421992.9522.611885.7722.821855.8722.921898.8923.131848.0922.91817.3222.781888.623.361958.7322.522153.4821.692299.7321.042453.3320.252600.5319.752665.5619.072762.46,2.0,0.0,0.0,0,0.0,35.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0,11.0,9.666666666666666,3,22.338941343631287,0,0,True,True,True
8930e036323ffff,1353.041366.161336.481328.061233.611232.521163.971060.9951.75843.7743.4717.9675.13643.42641.2669.62748.87779.25902.831040.031110.681138.141205.571296.89,0.0,0.0,0.0,0,3.0,190.0,0.0,1.0,0.0,385.0,0.0,0.0,0.0,1,53.0,53.0,1,22.988857086505188,0,0,True,True,True
8930e036327ffff,61.3871.3171.471.681.3264.4168.8254.1134.539.1146.8472.88118.26102.2675.9377.5665.9345.134.2545.8752.3573.577.2277.56,0.0,0.0,0.0,0,3.0,140.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,1,0.0,0.0,0,23.37372399133351,0,0,True,True,True
8930e03632bffff,101.6596.43113.29117.8118.05130.19112.54120.4885.493.08126.25148.78107.5499.7568.0798.5981.2856.9461.5853.3574.7285.1496.3390.22,0.0,0.0,0.0,0,3.0,100.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1,0.0,0.0,0,21.0332545495073,0,0,True,True,True
8930e03632fffff,37.437.1637.0137.3637.2536.9137.5739.5441.1441.1942.0542.2642.8641.8241.6542.0141.7239.4339.2338.3638.5738.4838.4538.19,0.0,0.0,0.0,0,3.0,80.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,1,0.0,0.0,0,21.100996718606233,0,0,True,True,True
8930e036333ffff,2514.032485.72444.542484.782477.072452.862390.762259.721982.581599.431452.361367.681299.521235.841207.711281.181351.041415.021559.131642.291783.771947.082111.062256.07,2.0,0.0,0.0,0,11.27,50.0,0.0,0.0,0.0,100.0,2.0,2336.0,1654.0,1,53.0,32.666666666666664,21,28.049028808910236,0,0,True,True,True
8930e036337ffff,2355.54261.72349.45241.852394.43241.632402.39241.722453.11251.282405.98235.22391.1191.382336.79186.152000.61174.811609.8167.231428.98198.991321.1169.141218.29190.981187.22140.631141.31147.981197.04124.321351.9162.971437.37167.581646.94198.31758.77211.891981.61208.822042.87237.32146.24227.452189.03233.9,0.0,0.0,0.0,0,3.0,80.0,0.0,4.0,0.0,180.0,0.0,0.0,0.0,1,5.0,5.0,1,25.881726858085962,0,0,True,True,True
8930e03633bffff,2647.172714.272747.582752.652800.562753.482706.212630.812199.261986.431795.521904.551896.251817.261768.431762.61905.82044.042189.32261.572423.742487.462579.212577.66,1.0,0.0,0.0,0,18.725,140.0,0.0,2.0,0.0,290.0,1.0,2810.0,3145.0,1,53.0,36.2,15,27.72671663948464,0,0,True,True,True
8930e036347ffff,9.4232.949.3832.649.3232.249.332.389.3832.739.4832.979.6933.6610.5635.3112.4636.9513.938.7614.4941.0214.7441.3114.6241.7514.5941.914.8542.3414.8441.9714.5941.6613.6942.7612.2741.1811.139.7410.6538.510.1637.119.7636.29.534.92,0.0,0.0,0.0,0,3.0,115.0,0.0,1.0,0.0,235.0,0.0,0.0,0.0,1,4.0,4.0,1,19.016417189868637,0,0,True,True,True
8930e03634bffff,57.3656.9456.556.4256.8357.5958.9164.275.8284.5887.9889.4588.888.7190.0890.2788.5483.1674.7267.7164.6461.7259.3957.85,0.0,0.0,0.0,0,3.0,100.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1,0.0,0.0,0,11.313362740870819,0,0,True,True,True
8930e03634fffff,17.16.8716.7516.7416.8717.0717.4919.0422.4725.0726.0826.5526.3326.3126.7426.7726.2524.6922.1620.0719.1518.317.6317.14,0.0,0.0,0.0,0,3.0,90.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,1,0.0,0.0,0,15.320498784548873,0,0,True,True,True
8930e036353ffff,2007.752018.042035.642014.842027.982021.041954.861851.531804.921615.821465.971372.681313.581356.621302.261352.211408.451413.71459.931588.751715.961835.231943.821964.68,0.0,0.0,0.0,0,3.0,70.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,1,16.0,16.0,1,18.41971300544218,0,0,True,True,True
8930e03635bffff,89.831947.2289.831954.5985.671968.7980.991994.4776.761957.2484.931927.24126.121870.69210.321860.64657.791791.521185.951617.21366.981527.761415.611451.361436.561486.171484.31462.231508.531460.261489.951471.521428.491517.021200.881461.54880.081510.82531.691576.85356.361686.16253.921778.22189.131831.74141.831896.27,0.0,0.0,0.0,0,3.0,70.0,0.0,1.0,0.0,145.0,0.0,0.0,0.0,1,13.0,13.0,1,12.999911412705757,0,0,True,True,True
8930e036373ffff,94.7193.8392.6993.0994.0794.8296.765.106.2111.5811.4416.115.81120.494.985.81119.795.18118.44114.26110.8106.75104.1100.41,0.0,0.0,0.0,0,3.0,90.0,0.0,1.0,0.0,185.0,0.0,0.0,0.0,1,0.0,0.0,0,19.725001598447896,0,0,True,True,True
8930e036377ffff,77.4427.0915.0776.9326.8514.976.626.514.7377.3126.6214.7977.1126.9214.9376.4127.1215.0677.8127.6715.3681.9129.0316.1585.1730.3916.8785.231.9317.7687.0433.7418.7587.5134.0118.8888.734.3819.0686.534.4919.1686.2334.8419.3386.9834.519.1886.3634.3119.0381.5935.1819.5581.2233.8718.8279.4232.6918.1379.8431.7317.6179.7530.5616.9879.6529.7816.5778.9928.7215.93,0.0,0.0,0.0,0,3.0,180.0,0.0,1.0,0.0,365.0,0.0,0.0,0.0,1,0.0,0.0,0,20.213000669838152,0,0,True,True,True
8930e03637bffff,63.5563.62.2162.4863.1363.6264.9768.0971.374.9179.1679.7980.6380.981.780.9680.4282.5579.4776.6874.3471.6469.8867.35,0.0,0.0,0.0,0,3.0,110.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,1,0.0,0.0,0,18.022094781974555,0,0,True,True,True
8930e036383ffff,68.3368.3368.3369.5269.5263.2856.3957.5442.7735.8236.1431.2720.7925.4926.0431.520.6334.5125.634.7449.1951.4765.5260.51,3.0,2.0,102.0,0,10.675,35.0,0.0,0.0,0.0,70.0,2.0,309.0,327.0,2,46.0,10.11111111111111,36,25.036055172590444,0,0,True,True,True
8930e036387ffff,4.124.124.124.124.124.129.4714.4513.999.9610.1214.9720.8920.8924.339.279.2116.2318.1314.2614.1418.9618.8118.64,0.0,0.0,0.0,0,3.0,65.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1,46.0,9.8,20,24.682194762560737,0,0,True,True,True
8930e03638fffff,308.033334.4710.56312.993334.510.56284.183352.8810.56292.593336.2510.56283.623361.8810.56284.623359.710.56294.333287.910.56277.373244.095.26258.992955.05240.722838.76208.392790.1221.292670.29238.522717.86238.762707.83233.312643.84241.622648.52214.332782.7411.37191.032931.2511.28211.442980.8411.11209.732994.10.93225.733174.0110.83252.613187.0310.75267.593148.9510.66287.243177.4310.56,3.0,0.0,0.0,0,3.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1,20.0,9.26271186440678,118,24.616431148977014,0,0,True,True,True
8930e036393ffff,31.35510.6214.3234.37506.8714.3234.37502.1214.3234.37502.2214.3234.37499.9414.3234.73502.2314.3242.53500.3214.3245.94509.599.0548.78513.89.2756.18536.999.4246.215.725.1741.65.325.2142.7411.0830.815.1425.455.8140.41557.7964.74548.0179.63544.6269.86538.8278.78529.465.0163.08525.6110.4665.084.3610.3860.08516.3710.2964.53515.4410.2,1.0,0.0,0.0,0,9.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3,19.0,10.333333333333334,12,22.47175053737786,0,0,True,True,True
8930e036397ffff,19.9919.8219.6619.6619.5819.6619.5919.9420.1221.039.49.475.385.385.3821.8321.4521.3221.0820.7220.5720.31**,0.0,0.0,0.0,0,6.0,60.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,2,10.0,9.5,2,22.912116247323656,0,0,True,True,True
8930e03639bffff,4644.024650.234651.994737.134783.124794.24644.114527.464149.753843.393789.663771.173852.173752.413678.233739.763841.284032.734231.334448.824590.394741.44689.124587.4,9.0,0.0,0.0,0,3.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1,13.0,8.1,20,19.878697019656734,0,0,True,True,True
8930e0363a3ffff,23.8*23.66*23.57*23.75*23.73*23.48*23.93*25.2*26.19*26.19*26.79*26.91*27.29*26.59*26.52*26.74*26.57*25.1*24.99*24.42*24.53*24.52*24.48*24.27*,0.0,0.0,0.0,0,4.355,95.0,0.0,0.0,0.0,190.0,1.0,270.0,271.0,1,62.0,20.5,12,28.1585496109281,0,0,True,True,True
8930e0363a7ffff,1697.911698.311697.861691.241676.981639.641691.041747.932000.121886.811824.221787.731794.851782.021699.521716.231421.441355.151375.751444.281543.081599.621652.881710.68,0.0,0.0,0.0,0,6.0,85.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,2,0.0,0.0,0,31.50246118805499,0,0,True,True,True
8930e0363abffff,9.649.649.649.649.649.649.649.729.964.814.8910.3710.4510.4510.454.974.934.894.8110.1510.089.999.919.83,1.0,0.0,0.0,0,0.0,65.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0,53.0,28.0,20,25.509735553930785,0,0,True,True,True
8930e0363afffff,1689.811677.551680.691696.61693.61613.571571.661481.681332.51151.781085.2980.59915.38876.96917.8997.931012.11047.911137.881220.271315.851439.651569.621593.46,0.0,0.0,0.0,0,3.0,80.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,1,53.0,41.333333333333336,9,26.901644622724096,0,0,True,True,True
8930e0363b7ffff,940.3950.03954.08947.86953.73927.69907.18823.55683.94560.5486.05436.05444.13454.4483.14521.94562.28631.5710.15776.13843.17866.98912.15949.37,0.0,0.0,0.0,0,6.0,85.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,2,0.0,0.0,0,29.646625265910636,0,0,True,True,True
